$GNRMC,102536.000,A,3543.9417,N,05128.8034,E,25.89,216.92,190923,,,D*45
$GNRMC,102537.000,A,3543.9368,N,05128.7989,E,25.95,217.61,190923,,,D*4B
$GNRMC,102539.000,A,3543.9265,N,05128.7870,E,24.06,228.78,190923,,,D*41
$GNRMC,102540.000,A,3543.9204,N,05128.7835,E,24.59,219.36,190923,,,D*4B
$GNRMC,102541.000,A,3543.9149,N,05128.7782,E,26.06,215.57,190923,,,D*40
$GNRMC,102542.000,A,3543.9090,N,05128.7713,E,26.94,214.17,190923,,,D*40
$GNRMC,102543.000,A,3543.9026,N,05128.7658,E,28.33,213.67,190923,,,D*41
$GNRMC,102544.000,A,3543.8961,N,05128.7603,E,28.34,215.19,190923,,,D*4B
$GNRMC,102546.000,A,3543.8827,N,05128.7500,E,29.22,215.55,190923,,,D*44
$GNRMC,102547.000,A,3543.8759,N,05128.7458,E,28.53,216.66,190923,,,D*4B
$GNRMC,102548.000,A,3543.8695,N,05128.7403,E,29.07,215.72,190923,,,D*4D
$GNRMC,102549.000,A,3543.8631,N,05128.7346,E,28.72,215.93,190923,,,D*48
$GNRMC,102550.000,A,3543.8557,N,05128.7297,E,29.82,216.17,190923,,,D*4F
$GNRMC,102551.000,A,3543.8485,N,05128.7241,E,30.20,215.07,190923,,,D*49
$GNRMC,102553.000,A,3543.8347,N,05128.7118,E,29.23,214.17,190923,,,D*46
$GNRMC,102554.000,A,3543.8279,N,05128.7061,E,28.58,215.70,190923,,,D*4F
$GNRMC,102555.000,A,3543.8217,N,05128.7000,E,28.52,215.84,190923,,,D*40
$GNRMC,102556.000,A,3543.8154,N,05128.6939,E,29.96,216.84,190923,,,D*4F
$GNRMC,102557.000,A,3543.8089,N,05128.6874,E,31.04,218.00,190923,,,D*47
$GNRMC,102558.000,A,3543.8022,N,05128.6806,E,31.05,219.41,190923,,,D*49
$GNRMC,102600.000,A,3543.7902,N,05128.6657,E,29.35,220.01,190923,,,D*4D
